id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-421069,2019-01-14,000001,Vente,121000,32,,AV JEAN JAURES,0340,95340,95487,Persan,95,,,95487000AI0099,,,1069,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.282782,49.148437
2019-421070,2019-01-16,000001,Vente,115000,9001,,CHE DUPUIS VERT,0352,95000,95127,Cergy,95,,,95127000AY0019,,,1027,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.075147,49.03641
2019-421070,2019-01-16,000001,Vente,115000,2,,CHE DUPUIS BRUN,0351,95000,95127,Cergy,95,,,95127000AY0019,,,30,38.36,,,,,,,,,1,2,Appartement,38,1,,,,,,2.075147,49.03641
2019-421071,2019-01-08,000001,Vente,99750,33,,AV DES GENOTTES,0649,95800,95127,Cergy,95,,,95127000DT0081,,,105,33.8,,,,,,,,,1,2,Appartement,35,1,,,,,,2.036984,49.050736
2019-421071,2019-01-08,000001,Vente,99750,33,,AV DES GENOTTES,0649,95800,95127,Cergy,95,,,95127000DT0081,,,321,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.036984,49.050736
2019-421072,2019-01-11,000001,Vente,124910,16,,RUE MAURICE DAMPIERRE,0490,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BK0301,,,208,58,,,,,,,,,1,2,Appartement,59,2,,,,,,2.110526,49.043671
2019-421072,2019-01-11,000001,Vente,124910,10,,RUE DU CLOS DU ROI,0140,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BK0301,,,926,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.110526,49.043671
2019-421073,2019-01-08,000001,Vente,290000,52,,GR GRANDE RUE,0062,95640,95303,Le Heaulme,95,,,953030000A0663,,,,,,,,,,,,,0,1,Maison,166,6,AG,terrains d'agrément,,,1000,1.997385,49.166234
2019-421073,2019-01-08,000001,Vente,290000,52,,GR GRANDE RUE,0062,95640,95303,Le Heaulme,95,,,953030000A0663,,,,,,,,,,,,,0,1,Maison,166,6,S,sols,,,373,1.997385,49.166234
2019-421074,2019-01-14,000001,Vente en l'état futur d'achèvement,240000,,,VILLAGE DE PIERRELAYE,B100,95480,95488,Pierrelaye,95,,,95488000AB1060,,,31,,,,,,,,,,1,,,,,,,,,,2.16063,49.022519
2019-421074,2019-01-14,000001,Vente en l'état futur d'achèvement,240000,,,VILLAGE DE PIERRELAYE,B100,95480,95488,Pierrelaye,95,,,95488000AB1060,,,223,,,,,,,,,,1,,,,,,,,,,2.16063,49.022519
2019-421075,2019-01-12,000001,Vente,80000,3,,IMP DE L EGLISE,0059,95710,95101,Bray-et-Lû,95,,,951010000B0566,,,,,,,,,,,,,0,1,Maison,119,4,S,sols,,,88,1.65599,49.138553
2019-421076,2019-01-11,000001,Vente,179000,1,,AV DU PONCEAU,1373,95000,95127,Cergy,95,,,95127000AV0166,,,130,10,,,,,,,,,1,3,Dépendance,,0,,,,,,2.071237,49.038509
2019-421076,2019-01-11,000001,Vente,179000,1,,AV DU PONCEAU,1373,95000,95127,Cergy,95,,,95127000AV0166,,,63,60.79,,,,,,,,,1,2,Appartement,60,3,,,,,,2.071237,49.038509
2019-421077,2019-01-11,000001,Vente,150000,29,,RUE DIDEROT,0181,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BN0134,,,128,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.129811,49.033943
2019-421077,2019-01-11,000001,Vente,150000,5,,AV ADOLPHE CHAUVIN,0022,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BN0134,,,88,56.07,,,,,,,,,1,2,Appartement,55,3,,,,,,2.129811,49.033943
2019-421078,2019-01-12,000001,Vente,285000,12,,RUE DE L OUEST,0750,95520,95476,Osny,95,,,95476000AO0180,,,,,,,,,,,,,0,1,Maison,86,4,S,sols,,,500,2.056983,49.057328
2019-421078,2019-01-12,000001,Vente,285000,12,,RUE DE L OUEST,0750,95520,95476,Osny,95,,,95476000AO0180,,,,,,,,,,,,,0,1,Maison,86,4,AG,terrains d'agrément,,,100,2.056983,49.057328
2019-421079,2019-01-09,000002,Vente,6000,,,LE CHEMIN CROISE,B017,95830,95177,Cormeilles-en-Vexin,95,,,95177000ZA0075,,,,,,,,,,,,,0,,,,,T,terres,,,40,,
2019-421080,2019-01-11,000001,Vente terrain à bâtir,247000,,,LA ROSIERE,B073,95290,95313,L'Isle-Adam,95,,,95313000AA0226,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,11,2.219378,49.124181
2019-421080,2019-01-11,000001,Vente terrain à bâtir,247000,,,LA ROSIERE,B073,95290,95313,L'Isle-Adam,95,,,95313000AA0317,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,399,2.21926,49.124166
2019-421081,2019-01-07,000001,Vente,152000,4,,RUE DE LA VARLOPE,0703,95490,95637,Vauréal,95,,,95637000DM1060,,,216,42.47,,,,,,,,,1,2,Appartement,42,2,,,,,,2.022751,49.023412
2019-421081,2019-01-07,000001,Vente,152000,4,,RUE DE LA VARLOPE,0703,95490,95637,Vauréal,95,,,95637000DM1060,,,405,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.022751,49.023412
2019-421082,2019-01-07,000001,Vente,220000,42,,RUE DU GENERAL DE GAULLE,0400,95640,95370,Marines,95,,,95370000AD0014,,,,,,,,,,,,,0,2,Appartement,18,1,S,sols,,,247,1.978504,49.145404
2019-421082,2019-01-07,000001,Vente,220000,42,,RUE DU GENERAL DE GAULLE,0400,95640,95370,Marines,95,,,95370000AD0014,,,,,,,,,,,,,0,2,Appartement,39,1,S,sols,,,247,1.978504,49.145404
2019-421082,2019-01-07,000001,Vente,220000,42,,RUE DU GENERAL DE GAULLE,0400,95640,95370,Marines,95,,,95370000AD0014,,,,,,,,,,,,,0,2,Appartement,17,1,S,sols,,,247,1.978504,49.145404
2019-421082,2019-01-07,000001,Vente,220000,42,,RUE DU GENERAL DE GAULLE,0400,95640,95370,Marines,95,,,95370000AD0014,,,,,,,,,,,,,0,2,Appartement,33,2,S,sols,,,247,1.978504,49.145404
2019-421082,2019-01-07,000001,Vente,220000,42,,RUE DU GENERAL DE GAULLE,0400,95640,95370,Marines,95,,,95370000AD0014,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,54,0,S,sols,,,247,1.978504,49.145404
2019-421082,2019-01-07,000001,Vente,220000,42,,RUE DU GENERAL DE GAULLE,0400,95640,95370,Marines,95,,,95370000AD0014,,,,,,,,,,,,,0,2,Appartement,50,2,S,sols,,,247,1.978504,49.145404
2019-421083,2019-01-16,000001,Vente,154200,9001,,PL DES NOYERS,0133,95180,95388,Menucourt,95,,,95388000AE0087,,,620,,,,,,,,,,1,3,Dépendance,,0,,,,,,1.985527,49.032608
2019-421083,2019-01-16,000001,Vente,154200,3,,PL DES NOYERS,0133,95180,95388,Menucourt,95,,,95388000AE0087,,,106,69,,,,,,,,,1,2,Appartement,68,3,,,,,,1.985527,49.032608
2019-421084,2019-01-07,000001,Vente,220000,3,,RUE PASTEUR,0780,95660,95134,Champagne-sur-Oise,95,,,95134000AC0121,,,,,,,,,,,,,0,1,Maison,63,3,S,sols,,,474,2.241575,49.136144
2019-421085,2019-01-07,000001,Vente,132500,2,,RUE DE LA GRANDE PRAIRIE,0161,95590,95504,Presles,95,,,95504000AC0219,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,301,2.284592,49.110787
2019-421085,2019-01-07,000001,Vente,132500,2,,RUE DE LA GRANDE PRAIRIE,0161,95590,95504,Presles,95,,,95504000AC0219,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,301,2.284592,49.110787
2019-421086,2019-01-11,000001,Vente,251000,52,,RUE DE PIERRELAYE,0391,95610,95218,Éragny,95,,,95218000AZ0322,,,,,,,,,,,,,0,1,Maison,89,4,S,sols,,,209,2.101468,49.022311
2019-421087,2019-01-07,000001,Vente en l'état futur d'achèvement,264350,,,LE VILLAGE,B016,95260,95436,Mours,95,,,95436000AC0055,,,23,,,,,,,,,,1,,,,,,,,,,2.270805,49.134374
2019-421087,2019-01-07,000001,Vente en l'état futur d'achèvement,264350,,,LE VILLAGE,B016,95260,95436,Mours,95,,,95436000AC0055,,,57,,,,,,,,,,1,,,,,,,,,,2.270805,49.134374
2019-421088,2019-01-04,000001,Vente,114000,5147,,DERRIERE SAINT JEAN,B040,95450,95592,Seraincourt,95,,,95592000AK0054,,,,,,,,,,,,,0,3,Dépendance,,0,J,jardins,POTAG,Jardin potager,1179,1.868354,49.036456
2019-421089,2019-01-17,000001,Vente,449650,6,,SEN DES VERNADES,0900,95000,95450,Neuville-sur-Oise,95,,,95450000AM0395,,,,,,,,,,,,,0,1,Maison,122,6,S,sols,,,728,2.070511,49.012396
2019-421090,2019-01-08,000001,Vente en l'état futur d'achèvement,249800,,,LE VILLAGE,B016,95260,95436,Mours,95,,,95436000AC0055,,,32,,,,,,,,,,1,,,,,,,,,,2.270805,49.134374
2019-421090,2019-01-08,000001,Vente en l'état futur d'achèvement,249800,,,LE VILLAGE,B016,95260,95436,Mours,95,,,95436000AC0055,,,58,,,,,,,,,,1,,,,,,,,,,2.270805,49.134374
2019-421091,2019-01-09,000001,Vente,155000,1,,RUE ENGENEST,0323,95660,95134,Champagne-sur-Oise,95,,,95134000AD0119,,,55,,67,62.66,,,,,,,2,2,Appartement,65,3,,,,,,2.238963,49.138036
2019-421091,2019-01-09,000001,Vente,155000,1,,RUE ENGENEST,0323,95660,95134,Champagne-sur-Oise,95,,,95134000AD0119,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.238963,49.138036
2019-421092,2019-01-08,000001,Vente,153000,56,,RUE VICTOR HUGO,0370,95480,95488,Pierrelaye,95,,,95488000AB0354,,,8,53.72,,,,,,,,,1,2,Appartement,52,3,,,,,,2.154632,49.023656
2019-421093,2019-01-10,000001,Vente,120000,59,,BD DE L'EVASION,0462,95800,95127,Cergy,95,,,95127000EI0047,,,4,45.41,508,,,,,,,,2,2,Appartement,46,2,,,,,,2.015266,49.048465
2019-421093,2019-01-10,000001,Vente,120000,59,,BD DE L'EVASION,0462,95800,95127,Cergy,95,,,95127000EI0047,,,545,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.015266,49.048465
2019-421094,2019-01-04,000001,Vente,22000,,,LES PETITES GLAISES,B039,95450,95253,Frémainville,95,,,952530000B0687,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,2816,1.869925,49.065972
2019-421095,2019-01-03,000001,Vente,125000,5,,RUE DU SAC,0540,95450,95169,Commeny,95,,,951690000B0791,,,,,,,,,,,,,0,1,Maison,32,3,S,sols,,,400,1.89178,49.126738
2019-421096,2019-01-04,000001,Vente terrain à bâtir,246000,,,LA ROSIERE,B073,95290,95313,L'Isle-Adam,95,,,95313000AA0148,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,50,2.217695,49.122974
2019-421096,2019-01-04,000001,Vente terrain à bâtir,246000,,,LA ROSIERE,B073,95290,95313,L'Isle-Adam,95,,,95313000AA0184,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,352,2.217783,49.122906
2019-421097,2019-01-07,000001,Vente,2550000,,,LA POINTE DU CHEM DE FREPI,B069,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000AN0019,,,,,,,,,,,,,0,,,,,S,sols,,,1266,2.129733,49.046638
2019-421097,2019-01-07,000001,Vente,2550000,4,,RUE DES OZIERS,0546,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000AN0021,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,5402,0,S,sols,,,9178,2.12786,49.046499
2019-421097,2019-01-07,000001,Vente,2550000,,,LA POINTE DU CHEM DE FREPI,B069,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000AN0022,,,,,,,,,,,,,0,,,,,S,sols,,,1302,2.128941,49.046469
2019-421097,2019-01-07,000001,Vente,2550000,,,LA POINTE DU CHEM DE FREPI,B069,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000AN0031,,,,,,,,,,,,,0,,,,,S,sols,,,5000,2.127578,49.047154
2019-421098,2019-01-10,000002,Vente,,,,AV DU GENERAL DE GAULLE,0310,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BK0343,,,,,,,,,,,,,0,,,,,S,sols,,,89,,
2019-421098,2019-01-10,000002,Vente,,,,AV DU GENERAL DE GAULLE,0310,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BK0344,,,,,,,,,,,,,0,,,,,S,sols,,,290,,
2019-421098,2019-01-10,000002,Vente,,,,AV DU GENERAL DE GAULLE,0310,95310,95572,Saint-Ouen-l'Aumône,95,,,95572000BK0346,,,,,,,,,,,,,0,,,,,S,sols,,,32,,
2019-421099,2019-01-10,000001,Vente,237050,10,,CHE DU VILLAGE,0177,95780,95301,Haute-Isle,95,,,953010000A0491,,,,,,,,,,,,,0,1,Maison,79,3,S,sols,,,659,1.656532,49.084209
2019-421099,2019-01-10,000001,Vente,237050,,,LE VILLAGE,B081,95780,95301,Haute-Isle,95,,,953010000A1341,,,,,,,,,,,,,0,,,,,BS,taillis sous futaie,,,297,1.656431,49.084344
2019-421100,2019-01-10,000001,Vente,262000,48,,RUE DE LA MADELEINE,0380,95290,95313,L'Isle-Adam,95,,,95313000AX0081,,,,,,,,,,,,,0,1,Maison,48,3,S,sols,,,304,2.230795,49.107658
2019-421101,2019-01-11,000001,Vente,350000,36,,RUE DE MERIEL,0430,95290,95313,L'Isle-Adam,95,,,95313000AV0073,,,,,,,,,,,,,0,1,Maison,70,4,S,sols,,,502,2.219954,49.105001
2019-421102,2019-01-11,000001,Vente,380475,61,,AV VICTOR HUGO,1520,95630,95392,Mériel,95,,,95392000AL0546,,,,,,,,,,,,,0,1,Maison,130,6,S,sols,,,451,2.198875,49.072947
2019-421102,2019-01-11,000001,Vente,380475,61,,AV VICTOR HUGO,1520,95630,95392,Mériel,95,,,95392000AL0547,,,,,,,,,,,,,0,,,,,S,sols,,,11,2.19916,49.072848
2019-421102,2019-01-11,000001,Vente,380475,,,RUE DU BAS VAL MARY,0140,95630,95392,Mériel,95,,,95392000AL0598,,,,,,,,,,,,,0,,,,,AG,terrains d'agrément,,,95,2.199122,49.07282
2019-421103,2019-01-07,000001,Vente,467000,10,,RUE DE LA MONTRE EN OR,0434,95290,95313,L'Isle-Adam,95,,,95313000AC0399,,,,,,,,,,,,,0,1,Maison,142,5,AB,terrains a bâtir,,,416,2.22809,49.118581
2019-421104,2019-01-09,000001,Vente,148000,68,,AV VICTOR HUGO,1520,95630,95392,Mériel,95,,,95392000AL0397,,,17,55.78,56,,,,,,,,2,2,Appartement,54,3,,,,,,2.197395,49.073401
2019-421104,2019-01-09,000001,Vente,148000,68,,AV VICTOR HUGO,1520,95630,95392,Mériel,95,,,95392000AL0397,,,88,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.197395,49.073401
2019-421105,2019-01-11,000001,Vente,137000,7,,RUE SERE DEPOIN,1770,95300,95500,Pontoise,95,,,95500000AK0513,,,7,39.08,,,,,,,,,1,2,Appartement,39,2,,,,,,2.098061,49.046826
2019-421105,2019-01-11,000001,Vente,137000,7,,RUE SERE DEPOIN,1770,95300,95500,Pontoise,95,,,95500000AK0513,,,68,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.098061,49.046826
2019-421106,2019-01-09,000001,Vente,175000,9001,,RES DU BOIS BOULOGNE,A075,95290,95313,L'Isle-Adam,95,,,95313000AP0022,,,18,,7,67.52,,,,,,,2,2,Appartement,65,3,,,,,,2.219896,49.118964
2019-421106,2019-01-09,000001,Vente,175000,9001,,RES DU BOIS BOULOGNE,A075,95290,95313,L'Isle-Adam,95,,,95313000AP0022,,,1038,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.219896,49.118964
2019-421107,2019-01-04,000001,Vente en l'état futur d'achèvement,217000,,,DERRIERE LE PETIT BOIS,B035,95480,95488,Pierrelaye,95,,,95488000AS1290,,,82,,,,,,,,,,1,,,,,,,,,,2.162607,49.018076
2019-421107,2019-01-04,000001,Vente en l'état futur d'achèvement,217000,,,DERRIERE LE PETIT BOIS,B035,95480,95488,Pierrelaye,95,,,95488000AS1290,,,50,,,,,,,,,,1,,,,,,,,,,2.162607,49.018076
2019-421107,2019-01-04,000001,Vente en l'état futur d'achèvement,217000,,,DERRIERE LE PETIT BOIS,B035,95480,95488,Pierrelaye,95,,,95488000AS1290,,,33,,,,,,,,,,1,,,,,,,,,,2.162607,49.018076
2019-421107,2019-01-04,000001,Vente en l'état futur d'achèvement,217000,,,DERRIERE LE PETIT BOIS,B035,95480,95488,Pierrelaye,95,,,95488000AS1290,,,51,,,,,,,,,,1,,,,,,,,,,2.162607,49.018076
2019-421108,2019-01-04,000001,Vente,110000,8,,RUE DE LA GERBE D OR,0379,95490,95637,Vauréal,95,,,95637000EY0392,,,6,33.74,,,,,,,,,1,2,Appartement,33,1,,,,,,2.018623,49.032183
2019-421109,2019-01-03,000001,Vente,245000,11,,RUE ARTHUR RIMBAUD,0011,95280,95323,Jouy-le-Moutier,95,,,95323000BW0138,,,,,,,,,,,,,0,1,Maison,90,5,S,sols,,,210,2.022728,49.019829
2019-421109,2019-01-03,000001,Vente,245000,,,RUE DES VALANCHARDS,1106,95280,95323,Jouy-le-Moutier,95,,,95323000BW0167,,,,,,,,,,,,,0,,,,,S,sols,,,3673,2.022589,49.019916
2019-421110,2019-01-03,000001,Vente,233800,17,,ALL DES COURLINS,0172,95610,95218,Éragny,95,,,95218000BI0003,,,17,75.9,,,,,,,,,1,1,Maison,78,4,,,,,,2.109945,49.015815
2019-421110,2019-01-03,000001,Vente,233800,9001,,ALL DES COURLINS,0172,95610,95218,Éragny,95,,,95218000BI0003,,,1017,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.109945,49.015815
2019-421111,2019-01-04,000001,Vente,292000,8,,RUE EDOUARD REME,0340,95640,95370,Marines,95,,,95370000AD0477,,,,,,,,,,,,,0,1,Maison,140,5,S,sols,,,758,1.982268,49.143329
2019-421111,2019-01-04,000001,Vente,292000,,,RUE EDOUARD REME,0340,95640,95370,Marines,95,,,95370000AD0479,,,,,,,,,,,,,0,,,,,S,sols,,,181,1.982662,49.143607
2019-421112,2019-01-04,000001,Vente,185600,15,,AV CAMILLE SAINT SAENS,0151,95280,95323,Jouy-le-Moutier,95,,,95323000CH0296,,,126,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.02615,49.012603
2019-421112,2019-01-04,000001,Vente,185600,15,,AV CAMILLE SAINT SAENS,0151,95280,95323,Jouy-le-Moutier,95,,,95323000CH0296,,,74,76.72,93,,,,,,,,2,2,Appartement,76,4,,,,,,2.02615,49.012603
2019-421113,2019-01-04,000001,Vente,183000,9,,ALL DE L ILE DE FRANCE,0245,95480,95488,Pierrelaye,95,,,95488000AE0246,,,15,59.45,16,,,,,,,,2,2,Appartement,66,3,,,,,,2.156799,49.0139
2019-421113,2019-01-04,000001,Vente,183000,9,,ALL DE L ILE DE FRANCE,0245,95480,95488,Pierrelaye,95,,,95488000AE0246,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.156799,49.0139
2019-421113,2019-01-04,000001,Vente,183000,9,,ALL DE L ILE DE FRANCE,0245,95480,95488,Pierrelaye,95,,,95488000AE0246,,,42,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.156799,49.0139
2019-421113,2019-01-04,000001,Vente,183000,9,,ALL DE L ILE DE FRANCE,0245,95480,95488,Pierrelaye,95,,,95488000AE0246,,,43,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.156799,49.0139
2019-421114,2019-01-04,000001,Vente,255000,,,LES VAUX LABOURS,B102,95280,95323,Jouy-le-Moutier,95,,,95323000CN0535,,,,,,,,,,,,,0,,,,,S,sols,,,13,2.04962,49.009796
2019-421114,2019-01-04,000001,Vente,255000,8,,RUE DES CEPAGES,0146,95280,95323,Jouy-le-Moutier,95,,,95323000CN0536,,,,,,,,,,,,,0,1,Maison,104,5,S,sols,,,256,2.049593,49.009938
2019-421115,2019-01-09,000001,Vente en l'état futur d'achèvement,175000,,,LA TOUFFE,B047,95800,95183,Courdimanche,95,,,95183000HL0479,,,3,,,,,,,,,,1,,,,,,,,,,2.002492,49.04029
2019-421115,2019-01-09,000001,Vente en l'état futur d'achèvement,175000,,,LA TOUFFE,B047,95800,95183,Courdimanche,95,,,95183000HL0479,,,14,,,,,,,,,,1,,,,,,,,,,2.002492,49.04029
2019-421116,2019-01-09,000001,Vente en l'état futur d'achèvement,220640,,,RUE SAINT ROCH,0741,95260,95052,Beaumont-sur-Oise,95,,,95052000AC0539,,,61,,,,,,,,,,1,,,,,,,,,,2.279635,49.141988
2019-421116,2019-01-09,000001,Vente en l'état futur d'achèvement,220640,,,RUE SAINT ROCH,0741,95260,95052,Beaumont-sur-Oise,95,,,95052000AC0539,,,80,,,,,,,,,,1,,,,,,,,,,2.279635,49.141988
2019-421117,2019-01-14,000001,Vente en l'état futur d'achèvement,169000,,,LA TOUFFE,B047,95800,95183,Courdimanche,95,,,95183000HL0479,,,4,,,,,,,,,,1,,,,,,,,,,2.002492,49.04029
2019-421117,2019-01-14,000001,Vente en l'état futur d'achèvement,169000,,,LA TOUFFE,B047,95800,95183,Courdimanche,95,,,95183000HL0479,,,13,,,,,,,,,,1,,,,,,,,,,2.002492,49.04029
2019-421118,2019-01-14,000001,Vente,303000,3,,ALL DES GLANEURS,0229,95610,95218,Éragny,95,,,95218000BC0013,,,,,,,,,,,,,0,1,Maison,94,5,S,sols,,,198,2.106338,49.018285
2019-421119,2019-01-11,000001,Vente,277000,61,,RUE DU DRAIN,0120,95480,95488,Pierrelaye,95,,,95488000AO0229,,,,,,,,,,,,,0,1,Maison,83,3,S,sols,,,689,2.141949,49.025876
2019-421120,2019-01-11,000001,Vente,394000,,,LES GLAISES,B048,95430,95039,Auvers-sur-Oise,95,,,95039000AC0123,,,,,,,,,,,,,0,,,,,T,terres,,,829,2.135982,49.071246
2019-421120,2019-01-11,000001,Vente,394000,,,LES GLAISES,B048,95430,95039,Auvers-sur-Oise,95,,,95039000AC0129,,,,,,,,,,,,,0,,,,,VE,vergers,,,5283,2.136324,49.071099
2019-421120,2019-01-11,000001,Vente,394000,,,LA COTE SAINT NICOLAS,B036,95430,95039,Auvers-sur-Oise,95,,,95039000AC0131,,,,,,,,,,,,,0,,,,,T,terres,,,649,2.136663,49.070552
2019-421120,2019-01-11,000001,Vente,394000,,,LA COTE SAINT NICOLAS,B036,95430,95039,Auvers-sur-Oise,95,,,95039000AC0132,,,,,,,,,,,,,0,,,,,J,jardins,POTAG,Jardin potager,920,2.137004,49.070504
2019-421120,2019-01-11,000001,Vente,394000,4,B,RUE SIMONE LE DANOIS,0620,95430,95039,Auvers-sur-Oise,95,,,95039000AC1058,,,,,,,,,,,,,0,1,Maison,150,6,S,sols,,,871,2.136959,49.070171
2019-421121,2019-01-04,000001,Vente,98000,32,,AV DIVISION LECLERC,0200,95260,95052,Beaumont-sur-Oise,95,,,95052000AL0063,,,37,,55,,61,45.23,,,,,3,2,Appartement,44,2,,,,,,2.282287,49.137699
2019-421122,2019-01-03,000001,Vente en l'état futur d'achèvement,158000,,,LES RETENTIS,B080,95280,95323,Jouy-le-Moutier,95,,,95323000CD0308,,,107,,,,,,,,,,1,,,,,,,,,,2.038958,49.014052
2019-421122,2019-01-03,000001,Vente en l'état futur d'achèvement,158000,,,LES RETENTIS,B080,95280,95323,Jouy-le-Moutier,95,,,95323000CD0308,,,719,,,,,,,,,,1,,,,,,,,,,2.038958,49.014052
2019-421123,2019-01-11,000001,Vente,95000,7,,RUE DES PLANTS BRUNS,1350,95000,95127,Cergy,95,,,95127000BE0005,,,808,,822,63.75,,,,,,,2,2,Appartement,63,3,,,,,,2.080243,49.030832
2019-421123,2019-01-11,000001,Vente,95000,9001,,RUE DES PLANTS BRUNS,1350,95000,95127,Cergy,95,,,95127000BE0005,,,75,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.080243,49.030832
2019-421124,2019-01-07,000001,Vente,200000,10,,BD MERVEILLES,0990,95800,95127,Cergy,95,,,95127000EI0052,,,1,71.99,83,,,,,,,,2,2,Appartement,71,4,,,,,,2.009819,49.050062
2019-421124,2019-01-07,000001,Vente,200000,10,,BD MERVEILLES,0990,95800,95127,Cergy,95,,,95127000EI0052,,,129,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.009819,49.050062
2019-421124,2019-01-07,000001,Vente,200000,10,,BD MERVEILLES,0990,95800,95127,Cergy,95,,,95127000EI0052,,,128,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.009819,49.050062
2019-421125,2019-01-04,000001,Vente en l'état futur d'achèvement,156000,,,LES RETENTIS,B080,95280,95323,Jouy-le-Moutier,95,,,95323000CD0308,,,712,,,,,,,,,,1,,,,,,,,,,2.038958,49.014052
2019-421125,2019-01-04,000001,Vente en l'état futur d'achèvement,156000,,,LES RETENTIS,B080,95280,95323,Jouy-le-Moutier,95,,,95323000CD0308,,,122,,,,,,,,,,1,,,,,,,,,,2.038958,49.014052
2019-421126,2019-01-10,000001,Vente,80000,3,,RUE LEBON,0883,95000,95127,Cergy,95,,,95127000AZ0301,,,37,23.61,,,,,,,,,1,2,Appartement,25,1,,,,,,2.06926,49.03517
2019-421127,2019-01-16,000001,Vente,183000,,,LES PLANTES,B071,95280,95323,Jouy-le-Moutier,95,,,95323000ZE0353,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,33,2.05818,49.007075
2019-421127,2019-01-16,000001,Vente,183000,,,LES PLANTES,B071,95280,95323,Jouy-le-Moutier,95,,,95323000ZE0359,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,112,2.058262,49.007086
2019-421127,2019-01-16,000001,Vente,183000,,,LES PLANTES,B071,95280,95323,Jouy-le-Moutier,95,,,95323000ZE0360,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,252,2.058491,49.007115
2019-421128,2019-01-16,000001,Vente,118000,10,,RUE COPIN,0060,95540,95394,Méry-sur-Oise,95,,,953940000B0469,,,15,25.63,3,,9,,,,,,3,2,Appartement,26,1,,,,,,2.183422,49.063389
2019-421129,2019-01-18,000001,Vente,303500,3,,CLOS DE LA SAUSSAYE,0047,95800,95183,Courdimanche,95,,,95183000HL0066,,,,,,,,,,,,,0,1,Maison,73,5,S,sols,,,465,2.004116,49.041848
2019-421130,2019-01-17,000001,Vente,308000,30,,RUE VAGABONDE,0699,95490,95637,Vauréal,95,,,95637000EX1452,,,,,,,,,,,,,0,1,Maison,88,4,S,sols,,,170,2.021521,49.028743
2019-421131,2019-01-16,000002,Vente,1,9001,,RUE DES CHENES BRUNS,0210,95000,95127,Cergy,95,,,95127000AW0204,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,9971,2.07089,49.041015
2019-421131,2019-01-16,000002,Vente,1,9001,,RUE DES CHENES BRUNS,0210,95000,95127,Cergy,95,,,95127000AW0204,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,,0,S,sols,,,9971,2.07089,49.041015
